customer_id,signup_date,reference_date,tenure_months,contract_type,plan_type,monthly_charge,auto_pay,has_discount,num_logins_30d,total_usage_30d_min,avg_session_length_min,days_since_last_login,recent_activity_flag,support_tickets_90d,failed_payments_90d,churn_prob,churn,churn_reason
4358,2024-01-01,2025-11-15,22,Monthly,Basic,302,1,0,7,298,42.6,5,0,1,0,0.14,0,
4359,2023-09-25,2025-11-15,26,Annual,Standard,485,1,0,9,227,25.2,7,0,0,0,0.011,0,
4360,2021-10-19,2025-11-15,49,Quarterly,Standard,430,1,0,8,241,30.1,7,0,0,0,0.152,0,
4361,2021-03-04,2025-11-15,57,Annual,Standard,623,1,0,8,152,19.0,19,0,0,0,0.067,0,
4362,2023-11-23,2025-11-15,24,Quarterly,Standard,534,1,0,6,156,26.0,28,0,0,0,0.01,0,
4363,2024-09-09,2025-11-15,14,Quarterly,Standard,634,1,0,5,93,18.6,8,0,0,0,0.01,0,
4364,2023-06-29,2025-11-15,29,Annual,Basic,238,1,0,9,80,8.9,18,0,1,0,0.07,0,
4365,2022-01-03,2025-11-15,47,Monthly,Standard,610,1,0,13,106,8.2,27,0,1,0,0.053,1,payment_issues
4366,2024-03-16,2025-11-15,20,Monthly,Basic,270,1,0,7,130,18.6,18,0,1,0,0.087,0,
4367,2021-04-11,2025-11-15,55,Annual,Basic,440,1,1,3,26,8.7,22,0,0,0,0.155,0,
4368,2023-01-31,2025-11-15,33,Quarterly,Standard,676,1,0,9,114,12.7,18,0,0,0,0.01,0,
4369,2021-09-10,2025-11-15,50,Annual,Basic,407,0,1,14,164,11.7,17,0,0,0,0.113,0,
4370,2021-10-18,2025-11-15,49,Quarterly,Standard,601,1,0,10,346,34.6,24,0,0,0,0.094,0,
4371,2021-11-20,2025-11-15,48,Annual,Standard,665,0,0,5,116,23.2,4,0,1,1,0.456,1,payment_issues
4372,2022-10-22,2025-11-15,37,Quarterly,Basic,307,1,1,6,44,7.3,20,0,0,0,0.036,0,
4373,2021-02-17,2025-11-15,57,Quarterly,Basic,417,1,1,8,111,13.9,15,0,0,0,0.031,0,
4374,2022-11-11,2025-11-15,36,Monthly,Standard,595,1,0,7,53,7.6,15,0,1,0,0.136,0,
4375,2023-06-07,2025-11-15,29,Annual,Premium,1089,1,0,12,164,13.7,23,0,0,0,0.061,0,
4376,2023-04-17,2025-11-15,31,Quarterly,Standard,441,1,0,7,220,31.4,13,0,0,0,0.034,0,
4377,2022-10-15,2025-11-15,37,Quarterly,Standard,733,1,0,8,294,36.8,27,0,2,0,0.11,0,
4378,2025-01-25,2025-11-15,9,Quarterly,Basic,338,1,0,10,383,38.3,3,0,1,1,0.323,1,found_alternative
4379,2021-08-08,2025-11-15,52,Monthly,Basic,343,0,0,7,79,11.3,23,0,0,0,0.264,0,
4380,2023-05-27,2025-11-15,30,Monthly,Standard,719,1,0,4,131,32.8,22,0,0,0,0.171,0,
4381,2021-03-09,2025-11-15,57,Annual,Basic,168,1,0,9,86,9.6,12,0,1,0,0.089,0,
4382,2021-03-25,2025-11-15,56,Monthly,Premium,1172,0,0,12,520,43.3,17,0,1,0,0.346,0,
4383,2023-09-29,2025-11-15,25,Monthly,Standard,582,1,1,7,148,21.1,23,0,0,0,0.083,0,
4384,2023-09-14,2025-11-15,26,Monthly,Standard,659,1,0,11,70,6.4,6,0,0,0,0.129,0,
4385,2025-04-06,2025-11-15,7,Quarterly,Standard,545,0,0,6,62,10.3,0,0,0,0,0.187,0,
4386,2023-08-31,2025-11-15,26,Quarterly,Standard,504,0,0,10,384,38.4,26,0,0,0,0.132,0,
4387,2025-09-02,2025-11-15,2,Quarterly,Standard,504,0,1,11,205,18.6,20,0,0,0,0.095,0,
4388,2021-02-12,2025-11-15,57,Quarterly,Premium,1291,1,0,11,64,5.8,24,0,0,0,0.151,0,
4389,2021-05-13,2025-11-15,54,Monthly,Premium,1141,0,1,16,480,30.0,9,0,1,0,0.221,0,
4390,2021-02-04,2025-11-15,58,Monthly,Premium,1156,1,0,12,525,43.8,24,0,0,1,0.493,1,other
4391,2021-10-20,2025-11-15,49,Monthly,Standard,650,0,0,11,69,6.3,12,0,1,0,0.242,0,
4392,2023-07-31,2025-11-15,27,Quarterly,Standard,545,1,0,8,265,33.1,4,0,0,0,0.044,0,
4393,2024-02-07,2025-11-15,21,Monthly,Standard,464,1,0,8,230,28.8,25,0,3,0,0.342,0,
4394,2021-02-07,2025-11-15,58,Quarterly,Basic,174,1,0,7,36,5.1,7,0,2,0,0.132,0,
4395,2025-08-08,2025-11-15,3,Monthly,Basic,296,1,0,8,214,26.8,7,0,2,0,0.05,0,
4396,2025-01-30,2025-11-15,9,Monthly,Basic,339,1,0,6,68,11.3,9,0,0,1,0.389,0,
4397,2022-05-11,2025-11-15,42,Annual,Basic,284,1,1,5,185,37.0,23,0,0,0,0.01,0,
4398,2021-04-05,2025-11-15,56,Monthly,Standard,634,1,0,6,108,18.0,0,0,0,0,0.147,0,
4399,2021-09-22,2025-11-15,50,Quarterly,Basic,171,0,0,8,109,13.6,2,0,0,0,0.304,0,
4400,2021-07-05,2025-11-15,53,Monthly,Premium,1077,1,0,8,164,20.5,14,0,1,0,0.217,1,price
4401,2021-06-28,2025-11-15,53,Monthly,Standard,780,0,0,7,256,36.6,26,0,0,0,0.301,0,
4402,2023-06-20,2025-11-15,29,Monthly,Basic,398,1,0,7,106,15.1,3,0,2,0,0.19,0,
4403,2022-02-07,2025-11-15,45,Monthly,Basic,361,1,0,9,237,26.3,6,0,1,0,0.203,1,poor_support
4404,2022-08-31,2025-11-15,39,Quarterly,Standard,548,1,0,7,228,32.6,11,0,0,0,0.152,1,payment_issues
4405,2025-10-26,2025-11-15,0,Monthly,Standard,581,1,1,9,152,16.9,18,0,0,0,0.318,0,
4406,2024-04-17,2025-11-15,19,Monthly,Premium,1200,1,0,17,521,30.6,21,0,0,0,0.18,0,
4407,2025-08-13,2025-11-15,3,Monthly,Premium,1305,1,0,9,387,43.0,3,0,0,0,0.178,0,
4408,2021-08-03,2025-11-15,52,Quarterly,Premium,1232,1,0,12,320,26.7,15,0,0,0,0.151,0,
4409,2022-10-14,2025-11-15,37,Quarterly,Standard,642,1,0,3,36,12.0,13,0,0,0,0.178,0,
4410,2023-08-25,2025-11-15,27,Monthly,Basic,287,0,0,8,243,30.4,1,0,1,0,0.205,1,found_alternative
4411,2021-04-05,2025-11-15,56,Monthly,Standard,663,0,0,10,441,44.1,21,0,0,0,0.263,0,
4412,2020-11-23,2025-11-15,60,Quarterly,Basic,324,0,0,5,176,35.2,12,0,1,0,0.223,1,other
4413,2024-03-23,2025-11-15,20,Quarterly,Standard,603,1,1,8,111,13.9,3,0,2,0,0.016,0,
4414,2024-01-31,2025-11-15,21,Monthly,Standard,541,1,1,7,138,19.7,24,0,2,0,0.01,0,
4415,2022-12-05,2025-11-15,35,Quarterly,Standard,591,0,0,6,53,8.8,1,0,0,1,0.465,1,lack_of_value
4416,2023-04-28,2025-11-15,31,Quarterly,Basic,214,0,0,16,396,24.8,21,0,0,0,0.159,0,
4417,2022-12-14,2025-11-15,35,Quarterly,Standard,597,1,0,11,198,18.0,23,0,0,1,0.275,0,
4418,2020-12-29,2025-11-15,59,Quarterly,Standard,607,1,0,8,217,27.1,12,0,2,0,0.059,0,
4419,2022-07-21,2025-11-15,40,Annual,Premium,1008,1,0,7,77,11.0,18,0,1,0,0.12,0,
4420,2021-10-05,2025-11-15,50,Monthly,Basic,282,1,0,10,443,44.3,22,0,0,0,0.067,0,
4421,2021-05-14,2025-11-15,54,Annual,Premium,1106,1,0,11,215,19.5,2,0,0,0,0.121,0,
4422,2025-08-28,2025-11-15,2,Monthly,Standard,639,0,0,16,409,25.6,20,0,0,0,0.259,0,
4423,2023-11-14,2025-11-15,24,Quarterly,Standard,650,1,0,5,224,44.8,8,0,1,0,0.071,0,
4424,2024-07-07,2025-11-15,16,Monthly,Standard,566,1,0,9,166,18.4,11,0,0,1,0.341,0,
4425,2022-06-14,2025-11-15,41,Monthly,Standard,643,0,0,12,238,19.8,23,0,1,0,0.284,1,poor_support
4426,2022-11-03,2025-11-15,36,Quarterly,Basic,347,1,0,8,297,37.1,6,0,0,1,0.355,0,
4427,2022-01-22,2025-11-15,46,Quarterly,Basic,282,1,1,7,55,7.9,14,0,1,0,0.079,0,
4428,2021-05-11,2025-11-15,54,Monthly,Premium,1322,1,0,10,155,15.5,24,0,0,0,0.186,1,payment_issues
4429,2021-10-08,2025-11-15,49,Monthly,Standard,542,1,0,12,295,24.6,22,0,0,0,0.161,0,
4430,2024-11-10,2025-11-15,12,Monthly,Basic,417,1,0,7,195,27.9,12,0,0,0,0.048,0,
4431,2024-04-05,2025-11-15,19,Annual,Standard,582,1,0,5,190,38.0,24,0,2,0,0.082,1,price
4432,2023-08-11,2025-11-15,27,Annual,Standard,533,1,0,11,385,35.0,14,0,0,0,0.023,0,
4433,2023-04-02,2025-11-15,31,Monthly,Basic,272,1,0,7,236,33.7,4,0,2,0,0.069,0,
4434,2025-06-26,2025-11-15,4,Annual,Standard,513,1,0,4,81,20.2,5,0,0,0,0.053,0,
4435,2021-03-28,2025-11-15,56,Annual,Basic,362,1,0,6,263,43.8,20,0,1,0,0.151,1,payment_issues
4436,2022-04-12,2025-11-15,43,Monthly,Basic,172,1,0,8,305,38.1,7,0,0,0,0.185,0,
4437,2022-08-16,2025-11-15,39,Quarterly,Standard,711,0,0,10,238,23.8,0,0,1,0,0.213,1,poor_support
4438,2024-10-13,2025-11-15,13,Monthly,Standard,526,1,1,10,186,18.6,5,0,0,0,0.04,0,
4439,2025-11-01,2025-11-15,0,Quarterly,Basic,366,1,1,8,40,5.0,6,0,0,0,0.246,0,
4440,2022-01-29,2025-11-15,46,Monthly,Standard,601,0,1,8,163,20.4,3,0,0,0,0.241,0,
4441,2025-03-30,2025-11-15,7,Monthly,Basic,321,1,0,8,57,7.1,24,0,2,1,0.389,1,lack_of_value
4442,2025-01-09,2025-11-15,10,Monthly,Basic,253,1,0,4,68,17.0,29,0,0,0,0.132,0,
4443,2021-12-30,2025-11-15,47,Monthly,Basic,328,1,0,3,38,12.7,8,0,2,0,0.179,0,
4444,2022-11-14,2025-11-15,36,Quarterly,Basic,310,1,0,6,108,18.0,12,0,1,0,0.048,0,
4445,2022-12-03,2025-11-15,35,Monthly,Basic,184,1,1,9,67,7.4,28,0,0,0,0.078,0,
4446,2025-10-06,2025-11-15,1,Monthly,Standard,523,0,0,6,216,36.0,20,0,0,0,0.547,0,
4447,2021-10-12,2025-11-15,49,Annual,Standard,557,1,0,9,76,8.4,0,0,0,0,0.165,0,
4448,2024-11-13,2025-11-15,12,Monthly,Basic,240,1,0,5,168,33.6,19,0,1,0,0.161,0,
4449,2022-07-18,2025-11-15,40,Monthly,Basic,400,1,0,5,212,42.4,4,0,1,0,0.093,0,
4450,2024-07-11,2025-11-15,16,Annual,Basic,300,0,1,6,147,24.5,15,0,0,0,0.092,0,
4451,2022-12-22,2025-11-15,35,Annual,Standard,538,0,0,6,218,36.3,15,0,1,0,0.155,0,
4452,2023-10-07,2025-11-15,25,Monthly,Basic,261,1,0,9,384,42.7,28,0,0,0,0.032,0,
4453,2025-01-13,2025-11-15,10,Monthly,Basic,260,1,1,8,212,26.5,19,0,0,0,0.012,0,
4454,2024-11-22,2025-11-15,11,Annual,Standard,577,1,0,10,155,15.5,9,0,0,0,0.032,0,
4455,2025-03-16,2025-11-15,8,Monthly,Standard,514,1,1,10,58,5.8,17,0,0,0,0.129,0,
4456,2021-03-04,2025-11-15,57,Monthly,Basic,235,1,0,4,89,22.2,28,0,2,0,0.228,1,poor_support
4457,2024-05-01,2025-11-15,18,Monthly,Standard,661,1,0,10,111,11.1,24,0,0,0,0.06,0,
4458,2021-07-29,2025-11-15,52,Monthly,Basic,314,1,0,11,431,39.2,27,0,0,0,0.077,0,
4459,2022-12-14,2025-11-15,35,Quarterly,Basic,288,1,0,6,220,36.7,24,0,1,0,0.01,0,
4460,2023-08-14,2025-11-15,27,Quarterly,Standard,600,1,0,10,343,34.3,27,0,0,0,0.143,0,
4461,2022-11-20,2025-11-15,36,Annual,Standard,597,0,0,8,70,8.8,18,0,0,1,0.385,1,other
4462,2023-06-22,2025-11-15,29,Quarterly,Standard,584,1,0,11,340,30.9,17,0,2,0,0.037,0,
4463,2025-11-08,2025-11-15,0,Monthly,Basic,341,1,0,8,139,17.4,11,0,0,0,0.376,0,
4464,2021-07-20,2025-11-15,52,Monthly,Standard,635,1,0,8,195,24.4,26,0,0,0,0.157,0,
4465,2024-04-01,2025-11-15,19,Annual,Basic,175,1,0,9,394,43.8,20,0,2,0,0.01,0,
4466,2022-11-08,2025-11-15,36,Monthly,Standard,590,1,1,9,78,8.7,8,0,0,0,0.033,0,
4467,2021-07-16,2025-11-15,52,Monthly,Standard,480,1,0,11,343,31.2,19,0,0,0,0.12,1,other
4468,2021-09-01,2025-11-15,51,Annual,Basic,350,0,0,4,168,42.0,15,0,0,0,0.206,0,
4469,2025-08-14,2025-11-15,3,Monthly,Standard,661,0,0,5,35,7.0,29,0,0,0,0.241,0,
4470,2025-04-09,2025-11-15,7,Monthly,Standard,552,1,0,5,149,29.8,29,0,0,0,0.105,0,
4471,2025-05-29,2025-11-15,5,Annual,Basic,291,1,0,9,257,28.6,20,0,0,0,0.096,0,
4472,2025-10-30,2025-11-15,0,Annual,Premium,1032,0,0,19,545,28.7,23,0,0,0,0.484,0,
4473,2021-12-01,2025-11-15,48,Monthly,Standard,677,1,0,8,128,16.0,29,0,2,0,0.16,1,payment_issues
4474,2022-08-26,2025-11-15,39,Annual,Basic,356,1,0,11,372,33.8,5,0,0,0,0.157,1,other
4475,2024-03-21,2025-11-15,20,Monthly,Premium,1292,1,0,14,545,38.9,24,0,1,0,0.176,0,
4476,2023-04-17,2025-11-15,31,Monthly,Standard,718,1,0,5,86,17.2,2,0,0,0,0.071,0,
4477,2022-12-19,2025-11-15,35,Annual,Standard,503,1,1,10,121,12.1,19,0,0,1,0.245,1,payment_issues
4478,2022-08-31,2025-11-15,39,Annual,Standard,671,1,0,11,473,43.0,19,0,0,0,0.115,0,
4479,2023-11-04,2025-11-15,24,Monthly,Standard,718,0,0,2,76,38.0,29,0,0,0,0.156,1,lack_of_value
4480,2023-10-02,2025-11-15,25,Monthly,Basic,181,1,1,7,296,42.3,16,0,0,0,0.01,0,
4481,2021-09-06,2025-11-15,51,Monthly,Premium,1187,1,0,14,142,10.1,8,0,0,0,0.153,0,
4482,2023-03-26,2025-11-15,32,Monthly,Basic,271,1,1,7,280,40.0,25,0,0,0,0.047,0,
4483,2023-08-23,2025-11-15,27,Monthly,Basic,368,0,0,10,386,38.6,0,0,0,1,0.503,0,
4484,2023-09-22,2025-11-15,26,Monthly,Basic,109,1,0,5,115,23.0,4,0,2,0,0.17,0,
4485,2021-12-04,2025-11-15,48,Monthly,Premium,1345,1,0,12,254,21.2,4,0,0,0,0.235,1,poor_support
4486,2024-08-01,2025-11-15,15,Monthly,Premium,1191,1,0,15,329,21.9,26,0,2,0,0.08,0,
4487,2020-12-31,2025-11-15,59,Monthly,Basic,373,1,0,7,203,29.0,3,0,0,0,0.222,1,poor_support
4488,2022-08-25,2025-11-15,39,Quarterly,Premium,1196,1,0,13,380,29.2,15,0,1,0,0.132,0,
4489,2024-10-09,2025-11-15,13,Monthly,Basic,339,1,1,12,446,37.2,11,0,0,0,0.01,0,
4490,2023-09-11,2025-11-15,26,Monthly,Premium,1015,0,0,10,195,19.5,27,0,0,0,0.25,0,
4491,2022-03-07,2025-11-15,44,Annual,Standard,570,1,0,5,31,6.2,20,0,0,0,0.127,1,lack_of_value
4492,2024-05-07,2025-11-15,18,Quarterly,Basic,367,1,1,10,176,17.6,0,0,1,0,0.01,0,
4493,2023-09-17,2025-11-15,26,Monthly,Basic,323,1,0,6,192,32.0,23,0,0,0,0.057,0,
4494,2024-11-08,2025-11-15,12,Monthly,Basic,170,1,0,8,315,39.4,13,0,1,1,0.42,0,
4495,2024-07-19,2025-11-15,16,Quarterly,Basic,304,0,0,7,113,16.1,14,0,2,0,0.112,0,
4496,2023-12-04,2025-11-15,23,Monthly,Standard,535,1,1,9,304,33.8,8,0,1,0,0.012,0,
4497,2023-04-25,2025-11-15,31,Quarterly,Basic,228,1,0,8,178,22.2,13,0,0,0,0.023,0,
4498,2021-07-17,2025-11-15,52,Monthly,Premium,1079,0,0,13,109,8.4,23,0,0,0,0.325,1,found_alternative
4499,2022-03-07,2025-11-15,44,Monthly,Standard,649,1,1,8,68,8.5,3,0,1,0,0.041,0,
4500,2022-12-20,2025-11-15,35,Monthly,Standard,689,0,0,6,71,11.8,19,0,0,0,0.163,0,
4501,2023-11-14,2025-11-15,24,Quarterly,Basic,469,1,0,7,233,33.3,28,0,0,0,0.048,0,
4502,2023-06-11,2025-11-15,29,Annual,Premium,1083,1,0,14,541,38.6,19,0,1,0,0.01,0,
4503,2022-04-25,2025-11-15,43,Monthly,Standard,661,1,0,11,85,7.7,20,0,0,0,0.087,0,
4504,2020-11-27,2025-11-15,60,Monthly,Premium,1266,1,0,15,243,16.2,26,0,1,1,0.445,0,
4505,2023-05-10,2025-11-15,30,Monthly,Premium,1154,1,0,10,408,40.8,26,0,1,0,0.086,0,
4506,2022-04-21,2025-11-15,43,Monthly,Basic,227,1,0,6,185,30.8,14,0,1,1,0.513,0,
4507,2024-07-18,2025-11-15,16,Annual,Basic,214,1,0,11,205,18.6,7,0,0,0,0.01,0,
4508,2020-12-29,2025-11-15,59,Monthly,Standard,558,1,0,5,148,29.6,23,0,1,0,0.147,0,
4509,2023-10-19,2025-11-15,25,Annual,Premium,1216,1,0,11,199,18.1,0,0,0,0,0.022,0,
4510,2025-07-31,2025-11-15,3,Quarterly,Standard,708,1,0,10,112,11.2,15,0,0,0,0.018,0,
4511,2021-09-30,2025-11-15,50,Annual,Basic,388,1,1,7,35,5.0,24,0,0,0,0.068,0,
4512,2023-03-26,2025-11-15,32,Quarterly,Standard,471,1,0,2,69,34.5,13,0,0,0,0.074,0,
4513,2021-05-01,2025-11-15,55,Monthly,Basic,237,0,0,13,300,23.1,0,0,0,0,0.215,0,
4514,2024-01-01,2025-11-15,22,Monthly,Basic,403,1,0,11,426,38.7,21,0,3,1,0.691,1,lack_of_value
4515,2023-08-17,2025-11-15,27,Monthly,Standard,542,1,0,13,483,37.2,7,0,0,0,0.084,0,
4516,2022-11-29,2025-11-15,36,Monthly,Basic,296,1,1,9,58,6.4,6,0,0,0,0.022,0,
4517,2023-06-25,2025-11-15,29,Monthly,Standard,464,1,0,7,181,25.9,27,0,1,0,0.054,0,
4518,2025-05-10,2025-11-15,6,Monthly,Premium,1292,1,0,9,167,18.6,23,0,0,0,0.255,0,
4519,2021-11-09,2025-11-15,48,Annual,Standard,447,1,1,6,248,41.3,22,0,0,0,0.047,0,
4520,2020-12-27,2025-11-15,59,Monthly,Premium,1069,0,0,18,793,44.1,0,0,0,1,0.519,0,
4521,2025-03-07,2025-11-15,8,Quarterly,Standard,684,1,1,5,73,14.6,23,0,0,0,0.01,0,
4522,2023-10-05,2025-11-15,25,Annual,Basic,453,1,0,12,160,13.3,20,0,1,0,0.047,0,
4523,2025-04-29,2025-11-15,6,Annual,Standard,577,1,0,9,98,10.9,2,0,1,0,0.074,0,
4524,2023-11-10,2025-11-15,24,Monthly,Premium,1197,0,0,14,574,41.0,17,0,2,0,0.23,0,
4525,2024-12-03,2025-11-15,11,Monthly,Premium,1272,1,0,11,251,22.8,0,0,0,1,0.426,0,
4526,2023-01-09,2025-11-15,34,Monthly,Standard,623,1,0,11,154,14.0,4,0,2,0,0.05,1,poor_support
4527,2024-08-15,2025-11-15,15,Monthly,Basic,271,0,0,3,51,17.0,20,0,0,1,0.454,1,other
4528,2025-06-09,2025-11-15,5,Monthly,Basic,262,0,0,2,42,21.0,8,0,1,0,0.317,1,poor_support
4529,2023-09-26,2025-11-15,26,Quarterly,Basic,175,0,1,6,265,44.2,0,0,1,0,0.103,1,lack_of_value
4530,2021-10-11,2025-11-15,49,Monthly,Premium,1218,1,0,17,693,40.8,17,0,0,1,0.592,1,payment_issues
4531,2022-03-21,2025-11-15,44,Monthly,Standard,593,1,1,7,172,24.6,12,0,0,0,0.156,0,
4532,2021-11-13,2025-11-15,48,Annual,Premium,1165,0,0,12,475,39.6,27,0,1,0,0.239,0,
4533,2022-02-09,2025-11-15,45,Monthly,Standard,520,1,0,8,116,14.5,25,0,1,0,0.178,0,
4534,2022-05-29,2025-11-15,42,Monthly,Standard,528,1,0,6,156,26.0,21,0,0,0,0.209,0,
4535,2023-08-26,2025-11-15,27,Quarterly,Basic,349,0,1,12,435,36.2,1,0,0,0,0.121,0,
4536,2023-10-25,2025-11-15,25,Monthly,Basic,370,0,0,10,117,11.7,21,0,0,0,0.194,1,other
4537,2023-01-03,2025-11-15,34,Quarterly,Standard,574,1,0,6,154,25.7,1,0,0,0,0.036,0,
4538,2023-12-14,2025-11-15,23,Monthly,Standard,566,0,0,8,151,18.9,1,0,0,0,0.153,0,
4539,2021-04-13,2025-11-15,55,Annual,Basic,232,0,0,5,180,36.0,19,0,4,0,0.409,0,
4540,2021-04-25,2025-11-15,55,Monthly,Standard,674,1,1,8,315,39.4,21,0,0,0,0.165,0,
4541,2021-09-25,2025-11-15,50,Monthly,Basic,302,1,0,6,62,10.3,24,0,1,0,0.259,1,poor_support
4542,2023-06-19,2025-11-15,29,Monthly,Standard,629,1,0,6,221,36.8,19,0,3,1,0.66,1,found_alternative
4543,2021-12-11,2025-11-15,47,Monthly,Basic,328,1,0,3,92,30.7,18,0,0,0,0.178,0,
4544,2022-04-16,2025-11-15,43,Monthly,Standard,576,1,1,9,404,44.9,4,0,1,0,0.119,0,
4545,2022-11-16,2025-11-15,36,Monthly,Basic,207,1,0,9,175,19.4,21,0,1,0,0.155,0,
4546,2024-12-06,2025-11-15,11,Monthly,Standard,521,1,0,6,134,22.3,14,0,0,0,0.039,0,
4547,2020-12-11,2025-11-15,60,Monthly,Standard,690,1,0,13,347,26.7,12,0,0,0,0.117,0,
4548,2024-02-14,2025-11-15,21,Monthly,Standard,542,1,0,13,478,36.8,11,0,0,1,0.387,0,
4549,2024-03-20,2025-11-15,20,Monthly,Premium,1168,1,0,11,265,24.1,21,0,0,0,0.064,0,
4550,2024-11-12,2025-11-15,12,Quarterly,Basic,210,0,0,12,150,12.5,25,0,0,0,0.117,0,
4551,2025-07-15,2025-11-15,4,Monthly,Basic,203,0,0,15,573,38.2,14,0,0,0,0.222,1,payment_issues
4552,2020-12-22,2025-11-15,59,Monthly,Standard,539,1,1,5,68,13.6,0,0,1,0,0.06,0,
4553,2021-08-23,2025-11-15,51,Quarterly,Standard,735,1,0,7,73,10.4,6,0,0,0,0.082,0,
4554,2025-04-21,2025-11-15,6,Annual,Basic,352,1,0,8,170,21.2,12,0,0,0,0.079,0,
4555,2023-03-02,2025-11-15,32,Monthly,Standard,558,1,0,6,167,27.8,3,0,0,0,0.092,0,
4556,2023-09-12,2025-11-15,26,Monthly,Basic,386,1,0,5,190,38.0,13,0,0,0,0.047,0,
4557,2024-03-10,2025-11-15,20,Monthly,Basic,288,0,0,7,81,11.6,19,0,0,0,0.119,0,
4558,2024-04-08,2025-11-15,19,Monthly,Standard,708,0,0,9,87,9.7,26,0,0,0,0.291,0,
4559,2025-07-13,2025-11-15,4,Quarterly,Standard,776,1,1,5,217,43.4,0,0,0,0,0.01,0,
4560,2025-11-09,2025-11-15,0,Monthly,Standard,682,0,1,5,180,36.0,12,0,1,0,0.476,0,
4561,2024-06-22,2025-11-15,17,Quarterly,Standard,607,1,0,5,108,21.6,5,0,0,0,0.089,0,
4562,2022-04-24,2025-11-15,43,Monthly,Premium,1255,0,0,15,518,34.5,7,0,1,0,0.333,0,
4563,2025-04-09,2025-11-15,7,Monthly,Basic,301,0,1,3,33,11.0,22,0,1,0,0.04,0,
4564,2021-02-13,2025-11-15,57,Quarterly,Standard,454,1,0,6,50,8.3,15,0,0,0,0.078,0,
4565,2022-01-11,2025-11-15,46,Monthly,Premium,1148,1,0,12,246,20.5,14,0,1,0,0.228,0,
4566,2025-05-11,2025-11-15,6,Monthly,Basic,224,1,0,8,303,37.9,11,0,0,0,0.077,0,
4567,2022-02-26,2025-11-15,45,Annual,Basic,246,0,0,14,197,14.1,17,0,0,0,0.207,0,
4568,2021-12-23,2025-11-15,47,Annual,Premium,1343,0,0,13,126,9.7,26,0,1,0,0.239,0,
4569,2021-07-26,2025-11-15,52,Quarterly,Premium,1289,1,0,14,393,28.1,27,0,3,0,0.345,0,
4570,2025-03-02,2025-11-15,8,Monthly,Basic,335,0,0,4,173,43.2,11,0,0,0,0.154,0,
4571,2023-05-17,2025-11-15,30,Monthly,Basic,364,1,0,10,153,15.3,20,0,0,0,0.123,0,
4572,2024-03-31,2025-11-15,19,Annual,Basic,149,1,0,9,240,26.7,21,0,2,0,0.018,0,
4573,2022-01-26,2025-11-15,46,Monthly,Basic,358,1,1,8,276,34.5,27,0,2,0,0.095,0,
4574,2024-08-30,2025-11-15,14,Annual,Standard,675,1,1,7,133,19.0,19,0,0,0,0.015,0,
4575,2024-09-03,2025-11-15,14,Monthly,Standard,421,1,0,7,129,18.4,1,0,1,0,0.129,0,
4576,2022-06-09,2025-11-15,41,Monthly,Premium,1261,1,0,14,441,31.5,8,0,1,0,0.213,0,
4577,2022-12-05,2025-11-15,35,Annual,Basic,187,1,0,7,160,22.9,8,0,0,0,0.094,0,
4578,2021-12-03,2025-11-15,48,Monthly,Standard,443,1,0,6,251,41.8,26,0,0,0,0.09,0,
4579,2025-10-03,2025-11-15,1,Monthly,Basic,406,0,0,12,129,10.8,20,0,1,0,0.535,1,found_alternative
4580,2024-02-07,2025-11-15,21,Monthly,Basic,220,1,0,15,304,20.3,19,0,3,0,0.418,1,other
4581,2025-07-18,2025-11-15,4,Monthly,Standard,543,1,1,4,24,6.0,10,0,1,1,0.322,1,lack_of_value
4582,2022-05-23,2025-11-15,42,Monthly,Basic,379,1,1,6,76,12.7,17,0,0,0,0.105,0,
4583,2024-10-12,2025-11-15,13,Monthly,Basic,276,0,0,5,109,21.8,13,0,0,0,0.199,0,
4584,2024-09-13,2025-11-15,14,Monthly,Premium,1186,1,0,11,217,19.7,16,0,0,0,0.106,0,
4585,2024-05-01,2025-11-15,18,Quarterly,Basic,284,1,1,8,144,18.0,11,0,0,1,0.272,0,
4586,2025-09-13,2025-11-15,2,Monthly,Standard,627,1,0,11,69,6.3,12,0,1,0,0.097,0,
4587,2022-11-04,2025-11-15,36,Annual,Basic,282,1,0,10,283,28.3,22,0,1,0,0.02,0,
4588,2021-07-12,2025-11-15,52,Monthly,Basic,309,0,0,9,365,40.6,5,0,0,0,0.264,0,
4589,2024-03-25,2025-11-15,20,Monthly,Standard,560,0,0,11,180,16.4,4,0,0,0,0.205,0,
4590,2024-07-08,2025-11-15,16,Monthly,Standard,628,1,0,4,68,17.0,12,0,0,0,0.097,1,other
4591,2023-10-01,2025-11-15,25,Quarterly,Standard,625,1,0,9,288,32.0,18,0,0,0,0.011,0,
4592,2021-11-28,2025-11-15,48,Annual,Standard,751,0,0,4,143,35.8,8,0,1,0,0.288,1,poor_support
4593,2023-05-25,2025-11-15,30,Quarterly,Premium,1170,1,0,16,670,41.9,21,0,0,0,0.144,0,
4594,2022-06-08,2025-11-15,41,Monthly,Standard,586,1,0,9,159,17.7,17,0,0,0,0.1,0,
4595,2023-01-05,2025-11-15,34,Monthly,Basic,319,1,0,11,199,18.1,8,0,0,0,0.073,1,other
4596,2024-02-06,2025-11-15,21,Quarterly,Standard,677,1,0,5,141,28.2,16,0,0,0,0.064,0,
